route_id,trip_id,service_id,direction_id,trip_headsign
RED,RED-WK-1-101-15.05-LBN,WK,1,NAG1
RED,RED-WK-1-102-15.12-LBN,WK,1,NAG1
RED,RED-WK-1-103-15.18-LBN,WK,1,NAG1
RED,RED-WK-1-104-15.25-LBN,WK,1,NAG1
RED,RED-WK-1-105-15.32-LBN,WK,1,NAG2
RED,RED-WK-1-106-15.39-LBN,WK,1,NAG1
RED,RED-WK-1-107-15.45-LBN,WK,1,NAG2
RED,RED-WK-1-108-15.52-LBN,WK,1,NAG1
RED,RED-WK-1-109-15.59-LBN,WK,1,NAG2
RED,RED-WK-1-110-16.06-LBN,WK,1,NAG1
RED,RED-WK-1-111-16.12-LBN,WK,1,NAG2
RED,RED-WK-1-112-16.19-LBN,WK,1,NAG1
RED,RED-WK-1-113-16.26-LBN,WK,1,NAG2
RED,RED-WK-1-114-16.33-LBN,WK,1,NAG1
RED,RED-WK-1-115-16.39-LBN,WK,1,NAG2
RED,RED-WK-1-116-16.46-LBN,WK,1,NAG1
RED,RED-WK-1-117-16.53-LBN,WK,1,NAG2
RED,RED-WK-1-118-17.00-LBN,WK,1,NAG1
RED,RED-WK-1-119-17.04-LBN,WK,1,NAG1
RED,RED-WK-1-120-17.09-LBN,WK,1,NAG1
RED,RED-WK-1-121-17.13-LBN,WK,1,NAG1
RED,RED-WK-1-122-17.18-LBN,WK,1,NAG1
RED,RED-WK-1-123-17.22-LBN,WK,1,NAG1
RED,RED-WK-1-124-17.27-LBN,WK,1,NAG1
RED,RED-WK-1-125-17.31-LBN,WK,1,NAG1
RED,RED-WK-1-126-17.36-LBN,WK,1,NAG1
RED,RED-WK-1-127-17.40-LBN,WK,1,NAG1
RED,RED-WK-1-128-17.45-LBN,WK,1,NAG1
RED,RED-WK-1-129-17.49-LBN,WK,1,NAG1
RED,RED-WK-1-130-17.54-LBN,WK,1,NAG1
RED,RED-WK-1-131-17.58-LBN,WK,1,NAG1
RED,RED-WK-1-132-18.03-LBN,WK,1,NAG1
RED,RED-WK-1-133-18.07-LBN,WK,1,NAG1
RED,RED-WK-1-134-18.12-LBN,WK,1,NAG1
RED,RED-WK-1-135-18.16-LBN,WK,1,NAG1
RED,RED-WK-1-136-18.21-LBN,WK,1,NAG1
RED,RED-WK-1-137-18.25-LBN,WK,1,NAG1
RED,RED-WK-1-138-18.30-LBN,WK,1,NAG1
RED,RED-WK-1-139-18.34-LBN,WK,1,NAG1
RED,RED-WK-1-140-18.39-LBN,WK,1,NAG1
RED,RED-WK-1-141-18.43-LBN,WK,1,NAG1
RED,RED-WK-1-142-18.48-LBN,WK,1,NAG1
RED,RED-WK-1-143-18.52-LBN,WK,1,NAG1
RED,RED-WK-1-144-18.57-LBN,WK,1,NAG1
RED,RED-WK-1-145-19.01-LBN,WK,1,NAG1
RED,RED-WK-1-146-19.06-LBN,WK,1,NAG1
RED,RED-WK-1-147-19.10-LBN,WK,1,NAG1
RED,RED-WK-1-148-19.15-LBN,WK,1,NAG1
RED,RED-WK-1-149-19.19-LBN,WK,1,NAG1
RED,RED-WK-1-150-19.24-LBN,WK,1,NAG1
RED,RED-WK-1-151-19.28-LBN,WK,1,NAG1
RED,RED-WK-1-152-19.33-LBN,WK,1,NAG1
RED,RED-WK-1-153-19.37-LBN,WK,1,NAG1
RED,RED-WK-1-154-19.42-LBN,WK,1,NAG1
RED,RED-WK-1-155-19.46-LBN,WK,1,NAG2
RED,RED-WK-1-156-19.51-LBN,WK,1,NAG2
RED,RED-WK-1-157-19.55-LBN,WK,1,NAG1
RED,RED-WK-1-158-20.00-LBN,WK,1,NAG2
RED,RED-WK-1-159-20.04-LBN,WK,1,NAG2
RED,RED-WK-1-160-20.09-LBN,WK,1,NAG1
RED,RED-WK-1-161-20.13-LBN,WK,1,NAG2
RED,RED-WK-1-162-20.18-LBN,WK,1,NAG2
RED,RED-WK-1-163-20.22-LBN,WK,1,NAG1
RED,RED-WK-1-164-20.27-LBN,WK,1,NAG2
RED,RED-WK-1-165-20.31-LBN,WK,1,NAG2
RED,RED-WK-1-166-20.36-LBN,WK,1,NAG1
RED,RED-WK-1-167-20.40-LBN,WK,1,NAG2
RED,RED-WK-1-168-20.45-LBN,WK,1,NAG2
RED,RED-WK-1-169-20.49-LBN,WK,1,NAG1
RED,RED-WK-1-170-20.54-LBN,WK,1,NAG2
RED,RED-WK-1-171-20.58-LBN,WK,1,NAG2
RED,RED-WK-1-172-21.03-LBN,WK,1,NAG1
RED,RED-WK-1-173-21.07-LBN,WK,1,NAG2
RED,RED-WK-1-174-21.12-LBN,WK,1,NAG2
RED,RED-WK-1-175-21.16-LBN,WK,1,NAG1
RED,RED-WK-1-176-21.23-LBN,WK,1,NAG2
RED,RED-WK-1-177-21.30-LBN,WK,1,NAG2
RED,RED-WK-1-178-21.36-LBN,WK,1,NAG2
RED,RED-WK-1-179-21.43-LBN,WK,1,NAG2
RED,RED-WK-1-180-21.50-LBN,WK,1,NAG2
RED,RED-WK-1-181-21.57-LBN,WK,1,NAG2
RED,RED-WK-1-182-22.03-LBN,WK,1,NAG2
RED,RED-WK-1-183-22.10-LBN,WK,1,NAG2
GREEN,GREEN-WK-0-1-06.00-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-2-05.59-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-3-06.09-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-4-06.18-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-5-06.27-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-6-06.36-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-7-06.45-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-8-06.54-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-9-07.01-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-10-07.09-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-11-07.16-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-12-07.23-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-13-07.31-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-14-07.38-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-15-07.45-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-16-07.52-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-17-08.00-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-18-08.07-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-19-08.14-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-20-08.21-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-21-08.29-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-22-08.36-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-23-08.43-MGB_G,WK,0,PRG_G
